"sgng_cd","lgdng_cd","hscmp_cd","hscmp_nm","nmhsh","lgdng_addr","cours_cnt","cours_tot_lngth","lilhd_ndx","lilhd_ndx_nm","evscr"
"11290","1129013500","A13671208","래미안세레니티",955,"서울특별시 성북구 종암동 133 래미안세레니티",1,3654.83,4,"중하위권",76
"11290","1129013500","A13671205","종암SK",1318,"서울특별시 성북구 종암동 104-1 종암SK",1,3654.83,4,"중하위권",76
"11290","1129013500","A13671213","종암2차SK뷰",393,"서울특별시 성북구 종암동 135 종암2차SK뷰",1,3654.83,4,"중하위권",76
"11290","1129013500","A13671206","종암아이파크1차",513,"서울특별시 성북구 종암동 130 종암아이파크1차",1,3654.83,4,"중하위권",76
"11290","1129013500","A13686302","종암삼성래미안",1168,"서울특별시 성북구 종암동 80 종암삼성래미안",1,3654.83,4,"중하위권",76
"11290","1129013500","A13671211","래미안종암3차",188,"서울특별시 성북구 종암동 134-1 래미안종암3차",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613011","동일하이빌뉴시티",440,"서울특별시 성북구 하월곡동 230 동일하이빌뉴시티",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613005","하월곡동신",746,"서울특별시 성북구 하월곡동 219 하월곡동신",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613004","성북힐스테이트",285,"서울특별시 성북구 하월곡동 88-64 성북힐스테이트",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613001","하월곡아남",198,"서울특별시 성북구 하월곡동 218 하월곡아남",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613201","하월곡샹그레빌",352,"서울특별시 성북구 하월곡동 224 하월곡샹그레빌",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613003","월곡3SH-vill",288,"서울특별시 성북구 하월곡동 225-1 월곡3SH-vill",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613012","길음서희스타힐스",198,"서울특별시 성북구 하월곡동 229 길음서희스타힐스",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613010","월곡두산제2아파트임대",458,"서울특별시 성북구 하월곡동 222-1 월곡두산제2아파트임대",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613009","꿈의숲푸르지오",714,"서울특별시 성북구 하월곡동 228 꿈의숲푸르지오",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613008","월곡두산위브아파트",2197,"서울특별시 성북구 하월곡동 222 월곡두산위브아파트",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613007","래미안월곡",1372,"서울특별시 성북구 하월곡동 225 래미안월곡",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613002","월곡2SHville임대",209,"서울특별시 성북구 하월곡동 226-1 월곡2SHville임대",1,3654.83,4,"중하위권",76
"11290","1129013600","A13613006","월곡래미안루나밸리",787,"서울특별시 성북구 하월곡동 226 월곡래미안루나밸리",1,3654.83,4,"중하위권",76
"11290","1129013600","A10024661","월곡갑을명가주상복합아파트",145,"서울특별시 성북구 하월곡동 227 월곡갑을명가주상복합아파트",1,3654.83,4,"중하위권",76
"11290","1129013700","A13612001","상월곡우남",225,"서울특별시 성북구 상월곡동 55-56 상월곡우남",1,3654.83,4,"중하위권",76
"11290","1129013700","A13612002","성북동아에코빌",1253,"서울특별시 성북구 상월곡동 101 성북동아에코빌",1,3654.83,4,"중하위권",76
"11290","1129013700","A13678401","동아에코빌",278,"서울특별시 성북구 상월곡동 101-1 동아에코빌",1,3654.83,4,"중하위권",76
"11290","1129013800","A13614001","꿈의숲대명루첸",611,"서울특별시 성북구 장위동 317 꿈의숲대명루첸",1,7722.66,4,"중하위권",83
"11290","1129013800","A13614301","장월SH-VILLE1단지",254,"서울특별시 성북구 장위동 316-2 장월SH-VILLE1단지",1,7722.66,4,"중하위권",83
"11290","1129013800","A13614302","장위참누리",373,"서울특별시 성북구 장위동 316-5 장위참누리",1,7722.66,4,"중하위권",83
"11290","1129013800","A10026571","꿈의숲코오롱하늘채아파트",513,"서울특별시 성북구 장위동 319 꿈의숲코오롱하늘채아파트",1,7722.66,4,"중하위권",83
"11290","1129013800","A10025461","래미안장위포레카운티아파트",939,"서울특별시 성북구 장위동 144-24 래미안장위포레카운티아파트",1,7722.66,4,"중하위권",83
"11290","1129013800","A10025245","래미안퍼스트하이",1562,"서울특별시 성북구 장위동 173-114 래미안퍼스트하이",1,7722.66,4,"중하위권",83
